gen,w_bar,w_var,k1_var,k2_var,f_var,numk1,numk2,numf
256,0.875557230668,0.00480583289378,38755.4963011,178357.201906,5414.74840813,615,615,585
257,0.876919046733,0.00399948995142,38833.9446846,173889.968731,5490.08887961,645,645,616
258,0.876709742232,0.00392300551964,36912.2470113,175096.558133,5435.82077338,622,622,593
259,0.874483120438,0.00443354552916,35837.9814742,180029.484391,5905.42632726,636,636,602
260,0.878303946557,0.00390464815763,35030.4199486,178423.78948,5739.06419841,623,623,596
261,0.875115430876,0.00392353688103,37715.8991605,178526.864522,5896.14443376,623,623,595
262,0.881428352561,0.00366194916483,37390.4603535,174997.834985,5671.60927255,637,637,611
263,0.881583088442,0.00371215945704,39184.904816,167353.932448,5904.97639728,636,636,613
264,0.882798563974,0.00381611674681,45287.8224039,170980.716558,5406.67443565,624,624,604
265,0.885626554705,0.00335660772321,49152.1161845,161483.422926,4622.95082978,606,606,586
266,0.881167683082,0.00465488114229,52744.5816558,151697.656061,4606.91426409,637,637,604
267,0.880348193961,0.00486345371702,54725.7572158,146381.999955,4687.82544841,634,634,601
268,0.883847020003,0.00456708742982,60113.7868073,144755.756689,4629.48366012,624,624,591
269,0.881786437678,0.00519336343891,61198.4608001,149333.586992,4689.44213847,622,622,581
270,0.886007001262,0.00480761417606,60501.0369676,150818.36226,4747.00951247,632,632,599
271,0.885055487364,0.00454468168312,60653.962121,152782.831973,4857.49990993,643,643,610
272,0.879780172812,0.00508661005849,62577.3494177,159929.455354,5213.62945757,632,632,593
273,0.88388018534,0.00433297035703,59266.9067991,167681.00114,5461.71377562,618,618,587
274,0.881273596586,0.00517686239896,60374.1912133,173840.686744,5753.99949487,641,641,606
275,0.882128330221,0.0049796715777,60857.8175441,162822.053643,5514.73417354,626,626,588
276,0.886410720427,0.00479672747418,63956.3837821,156214.523123,5552.90752419,639,639,607
277,0.882599130099,0.00466171355435,62966.4429781,162376.567189,5757.02980996,622,622,586
278,0.88216122265,0.00499572661937,63727.3604599,165593.19492,5495.3261369,639,639,605
279,0.886603939189,0.00438603670165,65980.8407784,172910.60943,5313.43244299,635,635,608
280,0.888274867711,0.00443667046138,68462.1588113,168874.209331,4988.19015434,646,646,612
281,0.889880034547,0.00410271171633,69185.6868629,173686.128172,4992.64854501,624,624,600
282,0.88527547305,0.00519314472042,70299.537413,167119.295826,5267.17763576,654,654,617
283,0.887053994259,0.00481386137321,76064.0938469,162623.529825,5958.63305539,626,626,596
284,0.885812069531,0.00593913993742,78069.5575395,162239.747305,6211.21796933,655,655,619
285,0.885317710222,0.00559720189753,76814.5634518,175736.165514,6199.00390104,626,626,585
286,0.879279045397,0.00657232141876,78304.9531948,171197.505775,6069.15045889,632,632,580
287,0.882446535116,0.00549745312426,83335.2158697,168269.914289,6731.89319476,623,623,583
288,0.888416686063,0.00477532291832,81971.9495169,159030.890126,6496.11862135,632,632,597
289,0.889417215666,0.00503286811917,82921.6887116,165180.323622,5285.30676201,624,624,592
290,0.88662717838,0.00459296864683,84152.0853566,170199.424824,5521.9180886,637,637,606
291,0.887338774083,0.00519017579572,85206.9482917,170626.738045,5228.73138889,645,645,611
292,0.886383817513,0.00491154004249,85430.7015521,167552.943253,4930.17429391,631,631,599
293,0.884497192864,0.00513546270729,88557.5067729,169828.560816,4592.5992525,626,626,584
294,0.883134417207,0.00478686116986,83883.5921121,187912.378485,4751.36518824,628,628,591
295,0.88577586753,0.00462258686217,85023.186689,190973.917738,4134.85476118,626,626,595
296,0.88722288386,0.00485842736958,81986.1376707,205028.856235,4268.79150338,635,635,603
297,0.889392594291,0.00386544684849,79962.2511384,200670.420836,4181.4166427,633,633,606
298,0.885823761077,0.00459681334386,78803.3023872,204559.597807,4650.28730004,630,630,599
299,0.892921646396,0.00404246301049,74633.581242,202724.800864,4622.03618956,608,608,582
300,0.88481865303,0.00543994868687,73623.6709332,201585.714043,4281.55922044,644,644,606
301,0.883718794694,0.00516412961444,74570.962875,196166.902823,4583.58925585,621,621,581
302,0.881414682975,0.00494172617365,75674.1923482,202702.729662,4496.016364,651,651,614
303,0.881551687727,0.00472793133609,66032.6665228,208851.477802,4518.76178704,643,643,606
304,0.888565460534,0.00385090536352,67499.1321092,205794.376375,4392.64995964,632,632,609
305,0.884529473674,0.0041714907663,69150.219287,201726.626071,4273.93312283,636,636,606
306,0.882981452889,0.00456046106432,67972.537286,211491.929794,4546.53640215,629,629,597
307,0.885270819998,0.00430480994026,72586.1334136,209549.740118,4156.75020582,624,624,598
308,0.880729665767,0.00504928781049,74816.6041139,203542.163635,4165.51337712,638,638,595
309,0.885560054208,0.00404716278236,77210.144716,204297.459657,4255.96023328,612,612,586
310,0.882195201752,0.00456260995228,76376.0856969,216456.445772,4462.23907605,635,635,604
311,0.881205196254,0.00444902313435,81167.0792661,217117.617241,4569.48155715,625,625,592
312,0.888424344982,0.00317387476717,76135.5600426,215446.327609,4512.57430113,636,636,620
313,0.883648234652,0.0046210161141,78938.9240155,218625.092006,4689.79770738,642,642,610
314,0.883737009327,0.00439950478021,80951.5290854,221869.99897,4764.7377335,635,635,604
315,0.880573889336,0.00492138084584,88052.6536746,217495.403399,4852.54944321,636,636,602
316,0.882614939518,0.00541680710987,96551.745865,202596.963583,5022.86053897,617,617,578
317,0.881944226006,0.00508103603093,104944.263447,213215.702759,5285.29786173,631,631,601
318,0.885397878209,0.00475324069772,101785.988903,205570.134011,5110.89980004,627,627,597
