gen,w_bar,w_var,k1_var,k2_var,f_var,mean_k1,mean_k2,mean_f
168,0.999999254006,2.14310718684e-13,43308.530848,119190.637144,1.92592994439e-34,10000030.356,99999842.0844,0.1
169,0.999999286466,2.07426013941e-13,40268.0684877,120605.746445,1.92592994439e-34,10000026.4276,99999837.5082,0.1
170,0.999999282112,2.01476016886e-13,40519.8729485,114594.610023,1.92592994439e-34,10000020.0653,99999827.0235,0.1
171,0.999999269459,2.12577594063e-13,42393.4418592,111911.916967,1.92592994439e-34,10000015.6686,99999835.8386,0.1
172,0.999999281406,2.05716753524e-13,41157.3155972,112404.298265,1.92592994439e-34,10000011.7629,99999840.2129,0.1
173,0.999999290502,2.17252640221e-13,40980.2031934,118246.478643,1.92592994439e-34,10000006.5994,99999861.4447,0.1
174,0.999999282723,2.31366852584e-13,42265.1406618,119550.127992,1.92592994439e-34,10000014.414,99999851.1379,0.1
175,0.999999285841,2.34600941973e-13,41979.334842,123357.372623,1.92592994439e-34,10000023.7978,99999847.0789,0.1
176,0.999999248418,2.61455332241e-13,45482.445024,128400.201279,1.92592994439e-34,10000040.781,99999842.5422,0.1
177,0.999999246144,2.55880222503e-13,45889.5640103,124029.352989,1.92592994439e-34,10000031.1495,99999854.8432,0.1
178,0.999999236591,2.47599287314e-13,46009.837533,124438.772335,1.92592994439e-34,10000033.8951,99999837.4672,0.1
179,0.99999923957,2.5053432203e-13,45087.710174,124373.805695,1.92592994439e-34,10000044.6583,99999821.5132,0.1
180,0.999999211543,2.68061278335e-13,47601.3974414,118449.911179,1.92592994439e-34,10000056.3181,99999816.528,0.1
181,0.999999182197,2.75945422189e-13,49043.8351249,113919.635699,1.92592994439e-34,10000072.0741,99999805.96,0.1
182,0.999999189141,2.6626149766e-13,48887.325738,115059.08662,1.92592994439e-34,10000062.7416,99999819.9604,0.1
183,0.99999921245,2.67338856813e-13,47235.4900496,123669.274466,1.92592994439e-34,10000057.0206,99999836.9864,0.1
184,0.999999187931,2.64763527365e-13,49022.2436022,122826.68303,1.92592994439e-34,10000061.2393,99999824.0159,0.1
185,0.999999161756,2.74598796504e-13,51039.5158047,117251.199627,1.92592994439e-34,10000071.9549,99999809.3472,0.1
186,0.999999170126,2.93728929542e-13,52055.0176058,114213.691824,1.92592994439e-34,10000067.0835,99999823.1061,0.1
187,0.999999181756,3.00828916083e-13,50204.5547249,111157.519712,1.92592994439e-34,10000075.525,99999842.903,0.1
188,0.9999991819,2.88625071837e-13,49371.3524135,106924.047108,1.92592994439e-34,10000076.0633,99999835.3407,0.1
189,0.999999177424,2.90172300163e-13,50691.1749776,103509.92041,1.92592994439e-34,10000069.7445,99999854.8927,0.1
